t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,cmd_linear_x_mps,cmd_angular_z_radps,cmd_age_s,actual_left_mps,actual_right_mps,cmd_left_mps,cmd_right_mps,turn_abs_balance_error_mps,turn_linear_leak_ratio,event_type,event_message
7686.908506704,navigating,0.7079362103503848,0.01218911311283355,-0.006323112100873329,-6.281161485048968,-6.383127153465646,-1.826700028249032,-1.8049961589520618,3.121068000793457,0.09029276486837967,-0.09029276486837967,0.14933843899962085,pixhawk_fused,0.8,0.2,gyro,-1.0,0.2297535389661789,-0.06564986705780029,0.23735416779292734,-0.06486820857086242,0.004196699000203807,0.23474818085193633,0.22475889708042146,0.24228934110099856,0.23241899448485612,,,odom,
7687.027827642,navigating,0.7348198060191922,0.012441766544784572,-0.026525565622878666,-6.287556842482875,-6.409240195286414,-1.8469024817710373,-1.8192172898102865,-3.1394968032836914,0.06859541020521624,-0.06859541020521624,0.010706426000069769,pixhawk_fused,0.8,0.2,gyro,-1.0,0.2259512096643448,-0.16318219900131226,0.22656521992523526,-0.045449803204306055,0.023519868999756,0.2383661113643646,0.21353630796432496,0.23002304095301887,0.22310739889745165,0.02482980340003965,18.199999897218984,odom,
7687.142937138,navigating,0.7608244664540353,0.012360378284061668,-0.03724033660598414,-6.294058796832305,-6.434419027229505,-1.8576172527541428,-1.8300205671625878,-3.129176378250122,0.05790275789031489,-0.05790275789031489,0.013301789999786706,pixhawk_fused,0.8,0.2,gyro,-1.0,0.2271963208913803,0.0,0.20510773220957668,0.016913228156041897,0.041082662000007986,0.2271963208913803,0.2271963208913803,0.20382097381146502,0.20639449060768833,,,odom,
7687.243442514,navigating,0.7812546332855164,0.012097880612314288,-0.038326485083732154,-6.299359362769012,-6.454151351536095,-1.8587034012318908,-1.8354526294687188,-3.129176378250122,0.05790275789031489,-0.05790275789031489,0.11360011799934,pixhawk_fused,0.8,0.2,gyro,-1.0,0.1961657851934433,0.0,0.18459965896052336,0.06385966964992956,0.04101246799928049,0.1961657851934433,0.1961657851934433,0.17974121529355672,0.18945810262749,,,odom,
7687.362392455,navigating,0.8035241237250785,0.011706034348037075,-0.048527913162957015,-6.3052395780274715,-6.475634061245225,-1.8689048293111157,-1.8389011659484698,-3.1176347732543945,0.04601367098072274,-0.04601367098072274,0.04888575600034528,pixhawk_fused,0.8,0.2,gyro,-1.0,0.17753243446350098,0.03387710079550743,0.16567133108057444,0.07663735976390754,0.009845861000030709,0.17495506463497879,0.18010980429202317,0.15984076074973635,0.17150190141141253,,,odom,
7687.462836119,navigating,0.8199607787182382,0.011403854261609697,-0.04870271220443323,-6.309592209161758,-6.491486806823756,-1.869079628352592,-1.838229820225135,-3.1170127391815186,0.045627427549592314,-0.045627427549592314,0.032214050000220595,pixhawk_fused,0.8,0.2,gyro,-1.0,0.1595417857170105,0.0,0.14905538419593656,0.11557083112377006,0.01079671600018628,0.1595417857170105,0.1595417857170105,0.14026275536404012,0.157848013027833,,,odom,
7687.584522222,navigating,0.8367367488343425,0.011126315497289513,-0.048159682502467493,-6.314004772467432,-6.507674440566078,-1.8685365986506262,-1.8355136323803325,-3.1170127391815186,0.045627427549592314,-0.045627427549592314,0.15332036699965101,pixhawk_fused,0.8,0.2,gyro,-1.0,0.1410493403673172,0.0337083600461483,0.1348297984439872,0.11773844177254457,0.03138763800052402,0.13848480833500623,0.14361387239962817,0.12587225779393202,0.1437873390940424,,,odom,
7687.685490102,navigating,0.8494801173749696,0.01093651913618554,-0.04768293525895273,-6.317336269200654,-6.51997609061546,-1.8680598514071114,-1.8347812150793796,-3.1177847385406494,0.046040290204367694,-0.046040290204367694,0.0855478489993402,pixhawk_fused,0.8,0.2,gyro,-1.0,0.13096460700035095,0.03129827603697777,0.128518867347152,0.11582850392928513,0.032286220000059984,0.1285834341594577,0.1333457798412442,0.119706634768212,0.13733109992609202,,,odom,
7687.787772009,navigating,0.8606769974095642,0.010777443468542536,-0.04838338746745796,-6.320256018191511,-6.53078675633999,-1.8687603036156166,-1.8347812150793796,-3.117272138595581,0.04516481777236527,-0.04516481777236527,0.02875678100008372,pixhawk_fused,0.8,0.2,gyro,-1.0,0.11538675427436829,0.03370336443185806,0.11675882508446978,0.11228312922714881,0.03496461700069631,0.11282260230839253,0.11795090624034404,0.10821632461286829,0.12530132555607126,,,odom,
7687.908343097,navigating,0.8728797049262633,0.010624993868515148,-0.047578104070868044,-6.32341778335538,-6.542573721711416,-1.8679550202190267,-1.830752883154432,-3.117272138595581,0.04516481777236527,-0.04516481777236527,0.14930732900029398,pixhawk_fused,0.8,0.2,gyro,-1.0,0.09638169407844543,0.034239135682582855,0.10636022838445876,0.11138540801909846,0.0042089250000572065,0.09377678063571453,0.09898660752117634,0.09788602654236575,0.11483443022655176,,,odom,
7688.008492779,navigating,0.8822089927319359,0.010541320804098725,-0.04734906266553618,-6.325803175276146,-6.55159328475666,-1.8677259788136948,-1.8280979085358695,-3.1165051460266113,0.04478779552227548,-0.04478779552227548,0.0915236000000732,pixhawk_fused,0.8,0.2,gyro,-1.0,0.09548506140708923,0.03395204618573189,0.09709443281746277,0.10614662168607966,0.004194015000393847,0.09290198973327875,0.09806813308089972,0.08901879783958583,0.10517006779533972,,,odom,
7688.122687694,navigating,0.8935123053311793,0.010474055520870829,-0.04210499311758098,-6.328660247110665,-6.562529762291357,-1.8624819092657396,-1.8247409327612871,-3.1229515075683594,0.05050330752602509,-0.05050330752602509,0.10607593999975506,pixhawk_fused,0.8,0.2,gyro,-1.0,0.1027836874127388,3.371166894794442e-05,0.08823824304476896,0.0908770275287546,0.014572695999959251,0.10278112262896524,0.10278625219651236,0.08132431879038131,0.09515216729915661,,,odom,
7688.228580201,navigating,0.902394255673275,0.010426494279477894,-0.04022461362217511,-6.330900154829129,-6.5711247676644735,-1.8606015297703338,-1.8260532471170416,-3.125108480453491,0.05318137139550141,-0.05318137139550141,0.09528551699986565,pixhawk_fused,0.8,0.2,gyro,-1.0,0.09232781082391739,0.0,0.08377129334502334,0.08442107031843445,0.024500016000274627,0.09232781082391739,0.09232781082391739,0.07734853831519685,0.09019404837484983,,,odom,
7688.346359804,navigating,0.9124212624788779,0.010367225566558308,-0.04050408509793524,-6.333434233434637,-6.580826459469568,-1.860881001246094,-1.8253818269185103,-3.1254630088806152,0.0526643136935561,-0.0526643136935561,0.023129786000026797,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0771542564034462,0.037531863898038864,0.07536023863860601,0.08375009063789997,0.042481450000195764,0.0742988321980834,0.08000968060880899,0.06898853174287459,0.08173194553433744,,,odom,
7688.466107054,navigating,0.9205859792583926,0.010340331138762537,-0.03982693654813119,-6.335476959734258,-6.588731558625478,-1.8602038526962899,-1.8219943578816797,-3.1254630088806152,0.0526643136935561,-0.0526643136935561,0.14281315700009145,pixhawk_fused,0.8,0.2,gyro,-1.0,0.06473097205162048,0.06546875834465027,0.06458150649231872,0.08779130967479673,0.010353824999583594,0.05975010891675949,0.06971183518648147,0.05790234365226019,0.07126066933237726,,,odom,
7688.566197506,navigating,0.9270303645254433,0.010337143591650222,-0.036803690063020644,-6.337071795989684,-6.594975484389693,-1.8571806062111793,-1.8199802306684194,-3.1286487579345703,0.055939671875002886,-0.055939671875002886,0.06562321999990672,pixhawk_fused,0.8,0.2,gyro,-1.0,0.06970096379518509,0.03393160551786423,0.06150342884884166,0.08406171887697363,0.011624114000369445,0.06711944724738599,0.07228248034298419,0.05510801327668151,0.06789884442100182,,,odom,
7688.687747097,navigating,0.9343498670589682,0.010364391924437832,-0.031696022727050854,-6.338853291221648,-6.602074930463043,-1.8520729388752095,-1.8146397062631385,-3.13362717628479,0.060989162941488526,-0.060989162941488526,0.07008311900062836,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0595829002559185,0.0,0.0554272664220697,0.07847334950961407,0.03287233499941067,0.0595829002559185,0.0595829002559185,0.049457013991378265,0.06139751885276114,,,odom,
7688.808366203,navigating,0.9404581278766841,0.010414804972143338,-0.03062243072474602,-6.340313165717077,-6.608006385440552,-1.8509993468729047,-1.8092685871997325,-3.13362717628479,0.060989162941488526,-0.060989162941488526,0.19044539200058352,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04804619029164314,0.07016909122467041,0.05,0.07916691377413924,0.004301995000787429,0.04270772583127022,0.053384654752016064,0.04397698120006349,0.056023018799936514,,,odom,
7688.909998966,navigating,0.9450976552271386,0.010477988037312758,-0.026258303206761147,-6.341397892269462,-6.612517768204394,-1.8466352193549198,-1.8011509056455284,-3.1369731426239014,0.06441573887227764,-0.06441573887227764,0.09308363299987832,pixhawk_fused,0.8,0.2,gyro,-1.0,0.041295990347862244,0.06784962862730026,0.05,0.08149134001411762,0.003925626999262022,0.03613399060189724,0.04645799009382725,0.043800138851725935,0.05619986114827407,,,odom,
7689.026654569,navigating,0.9502772790553773,0.01057827631605443,-0.017909359632383826,-6.34258006578754,-6.617561678048361,-1.8382862757805425,-1.79913672550216,3.136070728302002,0.07434704155756822,-0.07434704155756822,0.10707899400040333,pixhawk_fused,0.8,0.2,gyro,-1.0,0.05129322409629822,0.0674201175570488,0.05,0.07265399142634904,0.015547523999885016,0.046163901552557944,0.05642254664003849,0.04447248433228337,0.05552751566771664,,,odom,
7689.126752653,navigating,0.9546848016592129,0.010686662281414433,-0.014507044688925497,-6.3435636853943,-6.621859409483665,-1.8348839608370842,-1.7903475995056686,3.1351611614227295,0.07640376043601622,-0.07640376043601622,0.09733802899972943,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04875286668539047,0.10118059068918228,0.05,0.0720575592247601,0.022656637000181945,0.04105504734575748,0.05645068602502346,0.04451786089418026,0.05548213910581975,,,odom,
7689.247605329,navigating,0.9603924135219536,0.010875263855303074,-0.007917352843065162,-6.344790693666547,-6.62743676140274,-1.8282942689912238,-1.7836337844550638,3.1275734901428223,0.08296245041026463,-0.08296245041026463,0.011603023999668949,pixhawk_fused,0.8,0.2,gyro,-1.0,0.046471063047647476,0.13575200736522675,0.05,0.07371830901761389,0.043578861999776564,0.03614305032730103,0.05679907576799392,0.044391511049939936,0.05560848895006007,0.020656025440692893,4.499516441928686,odom,
7689.365868862,navigating,0.9659169859130172,0.01110219218619668,0.001077231145692581,-6.34593535239032,-6.632846211742429,-1.819299685002466,-1.776889379012791,3.114560127258301,0.09251907917394032,-0.09251907917394032,0.031983580000087386,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04373876750469208,-0.033817920833826065,0.05,0.04659396161287059,0.011054353999497835,0.046311634921729565,0.04116590008765459,0.04645513140049281,0.053544868599507196,,,odom,
7689.465905993,navigating,0.9702227884823802,0.011300321020154214,0.0022970034208755763,-6.3468068851116595,-6.63706754109665,-1.818079912727283,-1.7707859081391772,3.114560127258301,0.09251907917394032,-0.09251907917394032,0.13220077400001173,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04730445519089699,0.03272484987974167,0.05,0.03035516268152454,0.011273699000412307,0.04481474861204624,0.049794161769747734,0.047690579223189616,0.05230942077681039,,,odom,
7689.566104666,navigating,0.9743969419548913,0.0115092729537489,0.004010611229474215,-6.3476354130687955,-6.6411639736356864,-1.8163663049186844,-1.7701144815076721,3.1134369373321533,0.09449296510128966,-0.09449296510128966,0.056924983000499196,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04631858319044113,0.0,0.05,0.0,0.011262865000389866,0.04631858319044113,0.04631858319044113,0.05,0.05,,,odom,
7689.666124874,navigating,0.9787824035199202,0.011733844119641818,0.008341827968332938,-6.348500998322744,-6.645469025030855,-1.8120350881798257,-1.7694126233526501,3.107231378555298,0.09973068122661403,-0.09973068122661403,0.050906158000543655,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04888695105910301,-0.03381960839033127,0.05,0.0,0.008327973000632483,0.051459946865439414,0.04631395525276661,0.05,0.05,,,odom,
7689.76796491,navigating,0.9834174987139654,0.011964446356248576,0.00861020014074998,-6.349422398270658,-6.65001746509151,-1.8117667160074087,-1.7680698243510462,3.107231378555298,0.09973068122661403,-0.09973068122661403,0.15296165000017936,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04888450726866722,0.10145379602909088,0.0,0.0,0.007463775999895006,0.041165902466773985,0.05660311207056046,0.0,0.0,,,odom,
,turning,0.9834174987139654,0.011964446356248576,0.00861020014074998,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,,,,,,,,,,mission_status,final alignment at waypoint 1/4
7689.887354314,turning,0.986179133099354,0.012098990038942298,0.0025253178859241387,-6.349974140245426,-6.652726765236269,-1.8178515982622345,-1.7883945748580472,3.109189510345459,0.09720350539779953,-0.09720350539779953,0.07403045799946995,pixhawk_fused,0.8,0.2,gyro,-1.0,0.009965101256966591,-0.19647282361984253,0.0,0.0,0.010774633000437461,0.02491275367796421,-0.004982551164031028,0.0,0.0,0.019930202513933182,0.6666666427811887,odom,
7689.987842547,turning,0.9864722470495393,0.012108550022749354,-0.013873911522970683,-6.350037274899256,-6.653013158665959,-1.8342508276711293,-1.7923923324011828,3.1293368339538574,0.07770577439016393,-0.07770577439016393,0.05332708899913996,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.005145737435668707,0.06763587146997452,0.0,0.0,0.026397285000712145,-0.010291474537104368,-3.342330457539733e-10,0.0,0.0,,,odom,
7690.107681033,turning,0.9864722470495393,0.012108550022749354,-0.017239980226454676,-6.350037274899256,-6.653013158665959,-1.8376168963746133,-1.7923923324011828,3.131345510482788,0.07349893667644553,-0.07349893667644553,0.006725876000018616,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,-0.0,-1.55,0.010742868999841448,0.0,0.0,0.117924,-0.117924,,,odom,
7690.223771971,turning,0.9864722470495393,0.012108550022749354,-0.01648437402000491,-6.350037274899256,-6.653013158665959,-1.8368612901681636,-1.7923923324011828,3.13140869140625,0.07444326635359517,-0.07444326635359517,0.015015695999863965,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,-0.0,-1.55,0.01385436500004289,0.0,0.0,0.117924,-0.117924,,,odom,
7690.32732573,turning,0.9864722470495393,0.012108550022749354,-0.01660485653201449,-6.350037274899256,-6.653013158665959,-1.8369817726801732,-1.7923923324011828,3.1314449310302734,0.07429269120751611,-0.07429269120751611,0.03662806400006957,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,-0.0,-1.55,0.024205752999478136,0.0,0.0,0.117924,-0.117924,,,odom,
7690.446356676,turning,0.9864722470495393,0.012108550022749354,-0.01662730548235225,-6.350037274899256,-6.653013158665959,-1.837004221630511,-1.7923923324011828,3.1314568519592285,0.07426463525232589,-0.07426463525232589,0.11021047799931694,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,-0.0,-1.55,0.007494058999327535,0.0,0.0,0.117924,-0.117924,,,odom,
7690.546554072,turning,0.9864722470495393,0.012108550022749354,-0.01663474442483892,-6.350037274899256,-6.653013158665959,-1.8370116605729976,-1.7923923324011828,3.1314687728881836,0.07425533830935797,-0.07425533830935797,0.031945568999617535,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,-0.0,-1.55,0.030507086999932653,0.0,0.0,0.117924,-0.117924,,,odom,
7690.663392527,turning,0.9864722470495393,0.012108550022749354,-0.016648137103322913,-6.350037274899256,-6.653013158665959,-1.8370250532514816,-1.7923923324011828,3.1314806938171387,0.07423860058656624,-0.07423860058656624,0.04253154900015943,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,-0.0,-1.55,0.009252773000298475,0.0,0.0,0.117924,-0.117924,,,odom,
7690.766551935,turning,0.9864722470495393,0.012108550022749354,-0.016648137103322913,-6.350037274899256,-6.653013158665959,-1.8370250532514816,-1.7923923324011828,3.1314806938171387,0.07423860058656624,-0.07423860058656624,0.1449311470005341,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,-0.0,-1.55,0.011112443999991228,0.0,0.0,0.117924,-0.117924,,,odom,
7690.89253478,turning,0.9865219512460616,0.012109888365559457,-0.01678796204957833,-6.350048254839052,-6.6530616534000595,-1.837164878197737,-1.7930637327880472,3.1315035820007324,0.07423154688675618,-0.07423154688675618,0.07736912600012147,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,-0.002580869710072875,-1.55,0.003991249999671709,0.0,0.0,0.11534313028992713,-0.12050486971007288,,,odom,
7691.006948598,turning,0.9864722470495393,0.012108550022749354,-0.016981310321403376,-6.350037274899256,-6.653013158665959,-1.837358226469562,-1.7937350430294154,3.1316041946411133,0.07415758135451665,-0.07415758135451665,0.07149023700003454,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,0.002579187974333763,-1.55,0.015140348000386439,0.0,0.0,0.12050318797433376,-0.11534481202566624,,,odom,
7691.1071086,turning,0.9856325868972463,0.01208904049468093,-0.01983012817131158,-6.349848785932751,-6.652194695653637,-1.8402070443194702,-1.8079868764073044,3.1316041946411133,0.07415758135451665,-0.07415758135451665,0.17171628599953692,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.007447622716426849,-0.22845663130283356,0.005176279228180647,-1.55,0.022408877000088978,0.009933357793092727,-0.024828603225946426,0.12310027922818065,-0.11274772077181935,0.014895245432853699,0.4284926683133774,odom,
7691.207246377,turning,0.9851934984896266,0.01209278977993744,-0.028842273836231502,-6.349736699047329,-6.651770137981509,-1.8492191899843902,-1.8504673234901834,3.132258415222168,0.07351120439546845,-0.07351120439546845,0.09675766899999871,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.012901630252599716,-0.5766162276268005,0.00769398408010602,-1.55,0.010393584000667033,0.03096733234524727,-0.0567705928504467,0.12561798408010602,-0.11023001591989398,0.025803260505199432,0.29409471955994937,odom,
7691.328313599,turning,0.9844540121515408,0.012150747914436905,-0.1348119463452615,-6.349497885356758,-6.6510678793320315,-1.9551888624934202,-1.9553256203658915,-3.0558602809906006,-0.03273631194603899,0.03273631194603899,0.031674615999691014,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.020641779527068138,-1.0852670669555664,-0.005129579454660416,-1.55,0.012167186000624497,0.06192533892691135,-0.10320889798104763,0.11279442054533959,-0.12305357945466042,0.041283559054136276,0.2499999989532548,odom,
7691.4433636,turning,0.9833400939516975,0.01238851449511122,-0.1870143274858873,-6.348992350628633,-6.650047202428459,-2.007391243634046,-2.0859409169788057,-3.0194621086120605,-0.06535439351571062,0.06535439351571062,0.04079038799955015,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.02065187692642212,-1.2213916778564453,0.01281960029155016,-1.55,0.013726111000323726,0.07227160192489623,-0.11357535577774047,0.13074360029155016,-0.10510439970844984,0.04130375385284424,0.22224605860340238,odom,
7691.54644683,turning,0.9830111586059552,0.012495409269088126,-0.37874176269817283,-6.34880752164206,-6.64975486153138,-2.1991186788463315,-2.2016025026048136,-2.8101863861083984,-0.2760793624259279,0.2760793624259279,0.028619998000067426,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.008491825312376022,-1.2274192571640015,-0.0023603111039847136,-1.55,0.007602798999869265,0.08489023177266121,-0.10187388239741325,0.11556368889601529,-0.12028431110398471,0.016983650624752045,0.09093637019200643,odom,
7691.646730257,turning,0.9828764674741651,0.012564472692282502,-0.49558642453973656,-6.348707329691417,-6.649641402153484,-2.3159633406878952,-2.3252903093071167,-2.6926937103271484,-0.3912132691479967,0.3912132691479967,0.009957465999832493,pixhawk_fused,0.8,0.2,gyro,-1.0,0.005130474921315908,-1.2132916450500488,-0.0,-1.55,0.028779484000551747,0.09743770327672362,-0.0871767534340918,0.117924,-0.117924,0.010260949842631817,0.05558042433645822,odom,
7691.75082563,turning,0.9830386529724384,0.012452372117791877,-0.5223131918389194,-6.3488560163761605,-6.649770873943583,-2.342690107987078,-2.4591708805933097,-2.6926937103271484,-0.3912132691479967,0.3912132691479967,0.1141730400004235,pixhawk_fused,0.8,0.2,gyro,-1.0,0.002562745939940214,-1.4484496116638184,-0.005142520181834698,-1.55,0.03309931100011454,0.11276079239532351,-0.10763530051544308,0.1127814798181653,-0.1230665201818347,0.005125491879880428,0.023255820065538207,odom,
7691.862813255,turning,0.9833071828559825,0.012234238745369996,-0.7621626971554409,-6.349133717353511,-6.649977205312257,-2.5825396133035996,-2.6276584300344314,-2.433464527130127,-0.6488451357222841,0.6488451357222841,0.043913346999943315,pixhawk_fused,0.8,0.2,gyro,-1.0,0.005161737557500601,-1.3569241762161255,0.002564536640420556,-1.55,0.012909111000226403,0.10839652888402342,-0.09807305376902221,0.12048853664042056,-0.11535946335957944,0.010323475115001202,0.049999980541196296,odom,
7691.968563476,turning,0.9831804372631905,0.01238511670686307,-0.7924220761839997,-6.348956208326802,-6.649891653281343,-2.6127989923321584,-2.7796665280058726,-2.433464527130127,-0.6488451357222841,0.6488451357222841,0.1484363379995557,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.005157340783625841,-1.5591334104537964,0.010325550101697445,-1.55,0.01191624800048885,0.11346152908369898,-0.12377621065095067,0.12824955010169745,-0.10759844989830256,0.010314681567251682,0.04347824919757139,odom,
7692.087260609,turning,0.9832985072285997,0.012166401884724731,-0.9386611503778441,-6.349197309504832,-6.649952042950224,-2.759038066526003,-2.958285886838932,-2.296558141708374,-0.787116467270975,0.787116467270975,0.08895616900008463,pixhawk_fused,0.8,0.2,gyro,-1.0,-2.935761585831642e-06,-1.5504696369171143,-0.00512932101264596,-1.4174557504764818,0.030315082999550214,0.11795679421506822,-0.11796266573823988,0.10271071248360476,-0.11296935450889668,5.871523171663284e-06,2.4887828976996406e-05,odom,
7692.192484496,turning,0.9832163290191758,0.012398042349967026,-1.0824538596086697,-6.348952548346871,-6.649929625573139,-2.9028307757568284,-3.0996738284668166,-2.1501383781433105,-0.9314993311501787,0.9314993311501787,0.07569063799928699,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.005303794518113136,-1.3245553970336914,0.00515992846339941,-1.0852860139779372,0.004207781999866711,0.0954683800882101,-0.10607596912443637,0.08772848840684087,-0.07740863148004205,0.010607589036226273,0.05263153781123559,odom,
7692.307577932,turning,0.9832255682773237,0.012246956511019258,-1.3821104789768128,-6.349101235031613,-6.649901260728665,3.0806979120546143,3.0488374023515683,-1.8044471740722656,-1.2721051699258135,1.2721051699258135,0.0024366979996557347,pixhawk_fused,0.8,0.2,gyro,-1.0,0.015490658581256866,-0.8144403696060181,0.005127534735947847,-0.7633465989154886,0.008882019999873592,0.07745328190088271,-0.04647196473836898,0.06320294398143822,-0.052947874509542525,0.030981317162513733,0.250000044403388,odom,
7692.408302754,turning,0.983329585932885,0.011223934483195946,-1.398725946398443,-6.350118251955254,-6.649749371561482,3.0640824446329846,2.9656159789361607,-1.8044471740722656,-1.2721051699258135,1.2721051699258135,0.10312066200003756,pixhawk_fused,0.8,0.2,gyro,-1.0,0.03375560790300369,-0.4436856806278229,-0.005127534735947847,-0.39077909957460355,0.03250043000025471,0.06751121448516845,1.3208389312846514e-09,0.02460293915968799,-0.034858008631583684,0.06751121316432951,1.000000039129468,odom,
7692.509085714,turning,0.9833564059408185,0.01038708198880453,-1.5106037525708453,-6.350935799972594,-6.649568660052333,2.9522046384605822,2.9108064051737594,-1.6822707653045654,-1.3982155206538482,1.3982155206538482,0.09611661199960508,pixhawk_fused,0.8,0.2,gyro,-1.0,0.012820111587643623,-0.37071824073791504,-0.017950456589460373,-0.25,0.0326227250006923,0.041024355342984195,-0.015384132167696952,0.0010695434105396258,-0.03697045658946037,0.025640223175287243,0.45454548254696914,odom,
7692.627662368,turning,0.9833506080266373,0.010393158140867664,-1.5613478985140912,-6.35092848001273,-6.649564542574909,2.901460492517336,2.8809907250884375,-1.6321240663528442,-1.4541893467642113,1.4541893467642113,0.1000996769998892,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0025781539734452963,-0.03388740494847298,0.0,0.0,0.009518240000033984,0.00515630774192512,2.049654725458372e-10,0.0,0.0,,,odom,
7692.729323293,turning,0.9833506080266373,0.010393158140867664,-1.5827899037963213,-6.35092848001273,-6.649564542574909,2.8800184872351067,2.8809907250884375,-1.6071350574493408,-1.4809915182925506,1.4809915182925506,0.02245803099958721,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,0.0072660899995753425,0.0,0.0,0.0,0.0,,,odom,
,reached,0.9833506080266373,0.010393158140867664,-1.5827899037963213,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,,,,,,,,,,mission_status,reached waypoint 1/4
,navigating,0.9833506080266373,0.010393158140867664,-1.5827899037963213,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,,,,,,,,,,mission_status,going to waypoint 2/4
7692.829499405,navigating,0.9833506080266373,0.010393158140867664,-1.5822937066635392,-6.35092848001273,-6.649564542574909,2.8805146843678884,2.8809907250884375,-1.6068538427352905,-1.4803712719082578,1.4803712719082578,0.0742235099996833,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,0.24,0.21164273566067845,0.011739857000065967,0.0,0.0,0.22389822067093557,0.2561017793290644,,,odom,
7692.944529613,navigating,0.9833506080266373,0.010393158140867664,-1.5816152169003441,-6.35092848001273,-6.649564542574909,2.8811931741310834,2.8809907250884375,-1.606835126876831,-1.4795231597088023,1.4795231597088023,0.044800785000006726,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,0.24,0.21164273566067845,0.031237445999977353,0.0,0.0,0.22389822067093557,0.2561017793290644,,,odom,
7693.047707227,navigating,0.9833444206890983,0.009302386821525288,-1.5784325884733352,-6.351983926725658,-6.649289129085016,2.884375802558092,2.8959443226256223,-1.6085408926010132,-1.4792832130817444,1.4792832130817444,0.028168342999379092,pixhawk_fused,0.8,0.2,gyro,-1.0,0.01807696744799614,0.23760472238063812,0.24,0.20838910363834287,0.03222129000005225,1.6927719295734e-10,0.03615393472671509,0.22414575699519487,0.25585424300480514,0.0361539345574379,1.0000000093642474,odom,
7693.147983409,navigating,0.9833977232128311,0.006496438164136642,-1.551303673023538,-6.354716101744993,-6.648647717601911,2.91150471800789,2.9343964862456833,-1.6359270811080933,-1.4549847015617163,1.4549847015617163,0.02585716199973831,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04359055310487747,0.5729568004608154,0.24,0.1911175613565877,0.03270952599996235,-2.7418136511192515e-10,0.08718110648393632,0.2254597759319908,0.2545402240680092,0.08718110620975494,0.9999999937100738,odom,
7693.266601109,navigating,0.9839525709350434,-0.0003368480973720833,-1.5336166546755798,-6.361474712187163,-6.647497568908238,2.9291917363558473,3.0229584938898646,-1.6359270811080933,-1.4549847015617163,1.4549847015617163,0.1447002650002105,pixhawk_fused,0.8,0.2,gyro,-1.0,0.07463185489177704,0.7780070900917053,0.24,-0.013448039599265679,0.006483589999334072,0.015441075477600104,0.13382263430595398,0.24102312685271213,0.23897687314728785,0.11838155882835388,1.2608696089225981,odom,
7693.388112425,navigating,0.9859055908569327,-0.01186266015225318,-1.4217308531437212,-6.373125800803609,-6.646543229140936,3.0410775378877064,3.0993440018211538,-1.7429131269454956,-1.334248297679213,1.334248297679213,0.06809160100056033,pixhawk_fused,0.8,0.2,gyro,-1.0,0.12311600893735886,0.606841504573822,0.24,-0.07819484523575222,0.02835992600012105,0.07694750726938249,0.16928451060533523,0.24594906382553602,0.23405093617446396,0.09233700333595274,2.6666667639065964,odom,
